slot_index,q_max,q_allotted,q_used,q_wasted,enqueues,dequeues,drops
1652000,15000,15000,0,15000,2,2,0
1653000,15000,15000,0,15000,2,2,0
1654000,15000,15000,0,15000,0,0,0
1655000,15000,15000,0,15000,0,0,0
1656000,15000,15000,0,15000,1,1,0
1657000,15000,15000,0,15000,0,0,0
1658000,15000,15000,0,15000,2,2,0
1659000,15000,15000,0,15000,0,0,0
1660000,15000,15000,0,15000,1,1,0
1661000,15000,15000,0,15000,2,2,0
1662000,15000,15000,0,15000,2,2,0
1663000,15000,15000,0,15000,0,0,0
1664000,15000,15000,0,15000,0,0,0
1665000,15000,15000,0,15000,0,0,0
1666000,15000,15000,0,15000,0,0,0
1000,15000,15000,0,15000,2,2,0
2000,15000,15000,0,15000,0,0,0
3000,15000,15000,0,15000,1,1,0
4000,15000,15000,0,15000,1,1,0
5000,15000,15000,0,15000,2,2,0
6000,15000,15000,0,15000,1,1,0
7000,15000,15000,0,15000,2,2,0
8000,15000,15000,0,15000,0,0,0
9000,15000,15000,0,15000,2,2,0
10000,15000,15000,0,15000,1,1,0
11000,15000,15000,0,15000,1,1,0
12000,15000,15000,0,15000,0,0,0
13000,15000,15000,0,15000,1,1,0
14000,15000,15000,0,15000,1,1,0
15000,15000,15000,0,15000,1,1,0
16000,15000,15000,0,15000,1,1,0
17000,15000,15000,0,15000,0,0,0
18000,15000,15000,0,15000,0,0,0
19000,15000,15000,0,15000,2,2,0
20000,15000,15000,0,15000,2,2,0
21000,15000,15000,0,15000,3,3,0
22000,15000,15000,0,15000,2,2,0
23000,15000,15000,0,15000,0,0,0
24000,15000,15000,0,15000,2,2,0
25000,15000,15000,0,15000,1,1,0
26000,15000,15000,0,15000,2,2,0
27000,15000,15000,0,15000,1,1,0
28000,15000,15000,0,15000,0,0,0
29000,15000,15000,0,15000,0,0,0
30000,15000,15000,0,15000,2,2,0
31000,15000,15000,0,15000,1,1,0
32000,15000,15000,0,15000,0,0,0
33000,15000,15000,0,15000,0,0,0
34000,15000,15000,0,15000,1,1,0
35000,15000,15000,0,15000,0,0,0
36000,15000,15000,0,15000,0,0,0
37000,15000,15000,0,15000,2,2,0
38000,15000,15000,0,15000,2,2,0
39000,15000,15000,1,14999,2,1,0
40000,15000,15000,0,15000,1,2,0
41000,15000,15000,0,15000,1,1,0
42000,15000,15000,0,15000,2,2,0
43000,15000,15000,0,15000,0,0,0
44000,15000,15000,0,15000,2,2,0
45000,15000,15000,0,15000,1,1,0
46000,15000,15000,2,14998,4,2,0
47000,15000,15000,0,15000,2,4,0
48000,15000,15000,0,15000,1,1,0
49000,15000,15000,0,15000,0,0,0
50000,15000,15000,0,15000,2,2,0
51000,15000,15000,0,15000,0,0,0
52000,15000,15000,0,15000,3,3,0
53000,15000,15000,0,15000,1,1,0
54000,15000,15000,0,15000,1,1,0
55000,15000,15000,0,15000,2,2,0
56000,15000,15000,0,15000,1,1,0
57000,15000,15000,0,15000,1,1,0
58000,15000,15000,0,15000,1,1,0
59000,15000,15000,0,15000,1,1,0
60000,15000,15000,0,15000,1,1,0
61000,15000,15000,0,15000,2,2,0
62000,15000,15000,0,15000,2,2,0
63000,15000,15000,0,15000,1,1,0
64000,15000,15000,0,15000,2,2,0
65000,15000,15000,0,15000,2,2,0
66000,15000,15000,0,15000,3,3,0
67000,15000,15000,0,15000,1,1,0
68000,15000,15000,0,15000,1,1,0
69000,15000,15000,0,15000,1,1,0
70000,15000,15000,0,15000,1,1,0
71000,15000,15000,0,15000,0,0,0
72000,15000,15000,0,15000,0,0,0
73000,15000,15000,0,15000,0,0,0
74000,15000,15000,0,15000,1,1,0
75000,15000,15000,0,15000,0,0,0
76000,15000,15000,0,15000,1,1,0
77000,15000,15000,0,15000,0,0,0
78000,15000,15000,0,15000,2,2,0
79000,15000,15000,0,15000,0,0,0
80000,15000,15000,0,15000,2,2,0
81000,15000,15000,0,15000,1,1,0
82000,15000,15000,0,15000,0,0,0
83000,15000,15000,0,15000,2,2,0
84000,15000,15000,1,14999,2,1,0
85000,15000,15000,0,15000,1,2,0
86000,15000,15000,0,15000,2,2,0
87000,15000,15000,0,15000,0,0,0
88000,15000,15000,0,15000,1,1,0
89000,15000,15000,0,15000,0,0,0
90000,15000,15000,1,14999,3,2,0
91000,15000,15000,0,15000,1,2,0
92000,15000,15000,0,15000,2,2,0
93000,15000,15000,0,15000,1,1,0
94000,15000,15000,0,15000,0,0,0
95000,15000,15000,0,15000,1,1,0
96000,15000,15000,0,15000,0,0,0
97000,15000,15000,0,15000,0,0,0
98000,15000,15000,0,15000,1,1,0
99000,15000,15000,0,15000,1,1,0
100000,15000,15000,0,15000,2,2,0
101000,15000,15000,0,15000,0,0,0
102000,15000,15000,0,15000,2,2,0
103000,15000,15000,0,15000,2,2,0
104000,15000,15000,1,14999,3,2,0
105000,15000,15000,0,15000,1,2,0
106000,15000,15000,0,15000,2,2,0
107000,15000,15000,0,15000,2,2,0
108000,15000,15000,0,15000,1,1,0
109000,15000,15000,0,15000,2,2,0
110000,15000,15000,0,15000,0,0,0
111000,15000,15000,0,15000,1,1,0
112000,15000,15000,0,15000,0,0,0
113000,15000,15000,0,15000,0,0,0
114000,15000,15000,0,15000,1,1,0
115000,15000,15000,0,15000,3,3,0
116000,15000,15000,0,15000,1,1,0
117000,15000,15000,0,15000,4,4,0
118000,15000,15000,1,14999,1,0,0
119000,15000,15000,1,14999,4,4,0
120000,15000,15000,0,15000,1,2,0
121000,15000,15000,0,15000,3,3,0
122000,15000,15000,0,15000,4,4,0
123000,15000,15000,0,15000,2,2,0
124000,15000,15000,0,15000,3,3,0
125000,15000,15000,0,15000,4,4,0
126000,15000,15000,0,15000,1,1,0
127000,15000,15000,0,15000,2,2,0
128000,15000,15000,0,15000,1,1,0
129000,15000,15000,0,15000,0,0,0
130000,15000,15000,0,15000,5,5,0
131000,15000,15000,0,15000,1,1,0
132000,15000,15000,0,15000,2,2,0
133000,15000,15000,0,15000,1,1,0
134000,15000,15000,0,15000,1,1,0
135000,15000,15000,0,15000,0,0,0
136000,15000,15000,0,15000,3,3,0
137000,15000,15000,0,15000,1,1,0
138000,15000,15000,0,15000,0,0,0
139000,15000,15000,0,15000,0,0,0
140000,15000,15000,0,15000,2,2,0
141000,15000,15000,0,15000,0,0,0
142000,15000,15000,0,15000,1,1,0
143000,15000,15000,0,15000,1,1,0
144000,15000,15000,0,15000,2,2,0
145000,15000,15000,0,15000,0,0,0
146000,15000,15000,0,15000,3,3,0
147000,15000,15000,0,15000,2,2,0
148000,15000,15000,0,15000,1,1,0
149000,15000,15000,0,15000,1,1,0
150000,15000,15000,0,15000,3,3,0
151000,15000,15000,1,14999,2,1,0
152000,15000,15000,0,15000,0,1,0
153000,15000,15000,0,15000,2,2,0
154000,15000,15000,0,15000,3,3,0
155000,15000,15000,0,15000,1,1,0
156000,15000,15000,0,15000,2,2,0
157000,15000,15000,0,15000,3,3,0
158000,15000,15000,0,15000,2,2,0
159000,15000,15000,0,15000,1,1,0
160000,15000,15000,0,15000,0,0,0
161000,15000,15000,0,15000,4,4,0
162000,15000,15000,0,15000,0,0,0
163000,15000,15000,0,15000,0,0,0
164000,15000,15000,0,15000,1,1,0
165000,15000,15000,1,14999,1,0,0
166000,15000,15000,0,15000,2,3,0
167000,15000,15000,0,15000,2,2,0
168000,15000,15000,0,15000,0,0,0
169000,15000,15000,0,15000,0,0,0
170000,15000,15000,0,15000,0,0,0
171000,15000,15000,0,15000,2,2,0
172000,15000,15000,0,15000,0,0,0
173000,15000,15000,0,15000,2,2,0
174000,15000,15000,0,15000,2,2,0
175000,15000,15000,0,15000,1,1,0
176000,15000,15000,0,15000,0,0,0
177000,15000,15000,0,15000,4,4,0
178000,15000,15000,0,15000,1,1,0
179000,15000,15000,0,15000,0,0,0
180000,15000,15000,0,15000,1,1,0
181000,15000,15000,0,15000,1,1,0
182000,15000,15000,1,14999,3,2,0
183000,15000,15000,0,15000,1,2,0
184000,15000,15000,0,15000,2,2,0
185000,15000,15000,0,15000,4,4,0
186000,15000,15000,0,15000,0,0,0
187000,15000,15000,0,15000,1,1,0
188000,15000,15000,0,15000,1,1,0
189000,15000,15000,1,14999,4,3,0
190000,15000,15000,0,15000,0,1,0
191000,15000,15000,0,15000,1,1,0
192000,15000,15000,0,15000,2,2,0
193000,15000,15000,0,15000,4,4,0
194000,15000,15000,0,15000,0,0,0
195000,15000,15000,0,15000,3,3,0
196000,15000,15000,0,15000,0,0,0
197000,15000,15000,0,15000,2,2,0
198000,15000,15000,0,15000,0,0,0
199000,15000,15000,0,15000,0,0,0
200000,15000,15000,0,15000,3,3,0
201000,15000,15000,0,15000,3,3,0
202000,15000,15000,0,15000,0,0,0
203000,15000,15000,0,15000,1,1,0
204000,15000,15000,0,15000,1,1,0
205000,15000,15000,0,15000,2,2,0
206000,15000,15000,0,15000,0,0,0
207000,15000,15000,0,15000,1,1,0
208000,15000,15000,0,15000,3,3,0
209000,15000,15000,0,15000,2,2,0
210000,15000,15000,0,15000,2,2,0
211000,15000,15000,0,15000,3,3,0
212000,15000,15000,0,15000,1,1,0
213000,15000,15000,0,15000,2,2,0
214000,15000,15000,0,15000,1,1,0
215000,15000,15000,0,15000,0,0,0
216000,15000,15000,0,15000,1,1,0
217000,15000,15000,0,15000,0,0,0
218000,15000,15000,0,15000,2,2,0
219000,15000,15000,0,15000,1,1,0
220000,15000,15000,0,15000,2,2,0
221000,15000,15000,0,15000,2,2,0
222000,15000,15000,0,15000,4,4,0
223000,15000,15000,0,15000,1,1,0
224000,15000,15000,0,15000,0,0,0
225000,15000,15000,0,15000,0,0,0
226000,15000,15000,0,15000,2,2,0
227000,15000,15000,0,15000,1,1,0
228000,15000,15000,0,15000,1,1,0
229000,15000,15000,0,15000,0,0,0
230000,15000,15000,0,15000,0,0,0
231000,15000,15000,0,15000,0,0,0
232000,15000,15000,0,15000,1,1,0
233000,15000,15000,0,15000,1,1,0
234000,15000,15000,0,15000,1,1,0
235000,15000,15000,0,15000,1,1,0
236000,15000,15000,0,15000,2,2,0
237000,15000,15000,0,15000,2,2,0
238000,15000,15000,0,15000,4,4,0
239000,15000,15000,0,15000,2,2,0
240000,15000,15000,0,15000,2,2,0
241000,15000,15000,0,15000,0,0,0
242000,15000,15000,0,15000,1,1,0
243000,15000,15000,0,15000,2,2,0
244000,15000,15000,0,15000,1,1,0
245000,15000,15000,0,15000,1,1,0
246000,15000,15000,0,15000,3,3,0
247000,15000,15000,0,15000,2,2,0
248000,15000,15000,0,15000,1,1,0
249000,15000,15000,0,15000,0,0,0
250000,15000,15000,0,15000,1,1,0
251000,15000,15000,0,15000,0,0,0
252000,15000,15000,0,15000,0,0,0
253000,15000,15000,0,15000,0,0,0
254000,15000,15000,0,15000,1,1,0
255000,15000,15000,0,15000,0,0,0
256000,15000,15000,0,15000,1,1,0
257000,15000,15000,0,15000,0,0,0
258000,15000,15000,0,15000,1,1,0
259000,15000,15000,0,15000,3,3,0
260000,15000,15000,0,15000,0,0,0
261000,15000,15000,0,15000,0,0,0
262000,15000,15000,0,15000,2,2,0
263000,15000,15000,0,15000,2,2,0
264000,15000,15000,0,15000,1,1,0
265000,15000,15000,0,15000,0,0,0
266000,15000,15000,0,15000,2,2,0
267000,15000,15000,0,15000,2,2,0
268000,15000,15000,0,15000,2,2,0
269000,15000,15000,0,15000,1,1,0
270000,15000,15000,0,15000,2,2,0
271000,15000,15000,0,15000,3,3,0
272000,15000,15000,0,15000,0,0,0
273000,15000,15000,0,15000,4,4,0
274000,15000,15000,0,15000,1,1,0
275000,15000,15000,0,15000,2,2,0
276000,15000,15000,0,15000,0,0,0
277000,15000,15000,0,15000,4,4,0
278000,15000,15000,0,15000,3,3,0
279000,15000,15000,0,15000,1,1,0
280000,15000,15000,0,15000,1,1,0
281000,15000,15000,0,15000,1,1,0
282000,15000,15000,0,15000,3,3,0
283000,15000,15000,2,14998,8,6,0
284000,15000,15000,0,15000,0,2,0
285000,15000,15000,0,15000,1,1,0
286000,15000,15000,0,15000,0,0,0
287000,15000,15000,0,15000,1,1,0
288000,15000,15000,0,15000,0,0,0
289000,15000,15000,0,15000,1,1,0
290000,15000,15000,0,15000,0,0,0
291000,15000,15000,0,15000,4,4,0
292000,15000,15000,0,15000,1,1,0
293000,15000,15000,0,15000,1,1,0
294000,15000,15000,0,15000,0,0,0
295000,15000,15000,0,15000,1,1,0
296000,15000,15000,0,15000,4,4,0
297000,15000,15000,0,15000,0,0,0
298000,15000,15000,0,15000,1,1,0
299000,15000,15000,0,15000,1,1,0
300000,15000,15000,0,15000,0,0,0
301000,15000,15000,0,15000,0,0,0
302000,15000,15000,0,15000,1,1,0
303000,15000,15000,0,15000,3,3,0
304000,15000,15000,0,15000,2,2,0
305000,15000,15000,0,15000,0,0,0
306000,15000,15000,0,15000,2,2,0
307000,15000,15000,0,15000,0,0,0
308000,15000,15000,0,15000,2,2,0
309000,15000,15000,0,15000,0,0,0
310000,15000,15000,0,15000,1,1,0
311000,15000,15000,0,15000,1,1,0
312000,15000,15000,0,15000,0,0,0
313000,15000,15000,0,15000,4,4,0
314000,15000,15000,0,15000,3,3,0
315000,15000,15000,0,15000,1,1,0
316000,15000,15000,1,14999,4,3,0
317000,15000,15000,0,15000,1,2,0
318000,15000,15000,0,15000,1,1,0
319000,15000,15000,0,15000,1,1,0
320000,15000,15000,0,15000,0,0,0
321000,15000,15000,0,15000,1,1,0
322000,15000,15000,1,14999,2,1,0
323000,15000,15000,0,15000,1,2,0
324000,15000,15000,0,15000,0,0,0
325000,15000,15000,0,15000,0,0,0
326000,15000,15000,0,15000,2,2,0
327000,15000,15000,0,15000,2,2,0
328000,15000,15000,0,15000,0,0,0
329000,15000,15000,0,15000,0,0,0
330000,15000,15000,0,15000,2,2,0
331000,15000,15000,0,15000,0,0,0
332000,15000,15000,1,14999,3,2,0
333000,15000,15000,0,15000,0,1,0
334000,15000,15000,0,15000,1,1,0
335000,15000,15000,0,15000,0,0,0
336000,15000,15000,0,15000,3,3,0
337000,15000,15000,0,15000,3,3,0
338000,15000,15000,0,15000,1,1,0
339000,15000,15000,0,15000,0,0,0
340000,15000,15000,0,15000,2,2,0
341000,15000,15000,0,15000,4,4,0
342000,15000,15000,0,15000,2,2,0
343000,15000,15000,0,15000,2,2,0
344000,15000,15000,0,15000,0,0,0
345000,15000,15000,0,15000,2,2,0
346000,15000,15000,0,15000,3,3,0
347000,15000,15000,0,15000,3,3,0
348000,15000,15000,0,15000,1,1,0
349000,15000,15000,0,15000,2,2,0
350000,15000,15000,0,15000,1,1,0
351000,15000,15000,0,15000,1,1,0
352000,15000,15000,0,15000,4,4,0
353000,15000,15000,0,15000,3,3,0
354000,15000,15000,0,15000,0,0,0
355000,15000,15000,0,15000,3,3,0
356000,15000,15000,0,15000,0,0,0
357000,15000,15000,0,15000,3,3,0
358000,15000,15000,0,15000,0,0,0
359000,15000,15000,0,15000,0,0,0
360000,15000,15000,1,14999,2,1,0
361000,15000,15000,0,15000,3,4,0
362000,15000,15000,0,15000,4,4,0
363000,15000,15000,0,15000,1,1,0
364000,15000,15000,0,15000,1,1,0
365000,15000,15000,0,15000,2,2,0
366000,15000,15000,0,15000,0,0,0
367000,15000,15000,0,15000,2,2,0
368000,15000,15000,0,15000,2,2,0
369000,15000,15000,0,15000,1,1,0
370000,15000,15000,0,15000,2,2,0
371000,15000,15000,0,15000,1,1,0
372000,15000,15000,0,15000,3,3,0
373000,15000,15000,0,15000,2,2,0
374000,15000,15000,1,14999,2,1,0
375000,15000,15000,0,15000,0,1,0
376000,15000,15000,0,15000,3,3,0
377000,15000,15000,0,15000,2,2,0
378000,15000,15000,0,15000,0,0,0
379000,15000,15000,0,15000,1,1,0
380000,15000,15000,0,15000,3,3,0
381000,15000,15000,0,15000,2,2,0
382000,15000,15000,0,15000,2,2,0
383000,15000,15000,0,15000,4,4,0
384000,15000,15000,0,15000,1,1,0
385000,15000,15000,0,15000,1,1,0
386000,15000,15000,0,15000,4,4,0
387000,15000,15000,0,15000,1,1,0
388000,15000,15000,0,15000,1,1,0
389000,15000,15000,0,15000,0,0,0
390000,15000,15000,0,15000,2,2,0
391000,15000,15000,0,15000,2,2,0
392000,15000,15000,0,15000,1,1,0
393000,15000,15000,0,15000,3,3,0
394000,15000,15000,0,15000,1,1,0
395000,15000,15000,0,15000,0,0,0
396000,15000,15000,0,15000,3,3,0
397000,15000,15000,0,15000,0,0,0
398000,15000,15000,0,15000,1,1,0
399000,15000,15000,0,15000,2,2,0
400000,15000,15000,0,15000,1,1,0
401000,15000,15000,0,15000,2,2,0
402000,15000,15000,0,15000,0,0,0
403000,15000,15000,0,15000,0,0,0
404000,15000,15000,0,15000,0,0,0
405000,15000,15000,0,15000,0,0,0
406000,15000,15000,0,15000,3,3,0
407000,15000,15000,0,15000,1,1,0
408000,15000,15000,0,15000,0,0,0
409000,15000,15000,0,15000,1,1,0
410000,15000,15000,0,15000,2,2,0
411000,15000,15000,1,14999,2,1,0
412000,15000,15000,0,15000,1,2,0
413000,15000,15000,0,15000,2,2,0
414000,15000,15000,0,15000,1,1,0
415000,15000,15000,0,15000,1,1,0
416000,15000,15000,0,15000,2,2,0
417000,15000,15000,1,14999,2,1,0
418000,15000,15000,0,15000,2,3,0
419000,15000,15000,0,15000,2,2,0
420000,15000,15000,1,14999,3,2,0
421000,15000,15000,0,15000,3,4,0
422000,15000,15000,0,15000,1,1,0
423000,15000,15000,0,15000,2,2,0
424000,15000,15000,0,15000,1,1,0
425000,15000,15000,0,15000,1,1,0
426000,15000,15000,0,15000,1,1,0
427000,15000,15000,0,15000,0,0,0
428000,15000,15000,0,15000,1,1,0
429000,15000,15000,0,15000,2,2,0
430000,15000,15000,1,14999,2,1,0
431000,15000,15000,0,15000,1,2,0
432000,15000,15000,0,15000,0,0,0
433000,15000,15000,0,15000,0,0,0
434000,15000,15000,0,15000,0,0,0
435000,15000,15000,0,15000,1,1,0
436000,15000,15000,0,15000,3,3,0
437000,15000,15000,1,14999,3,2,0
438000,15000,15000,0,15000,4,5,0
439000,15000,15000,0,15000,0,0,0
440000,15000,15000,0,15000,3,3,0
441000,15000,15000,0,15000,0,0,0
442000,15000,15000,0,15000,0,0,0
443000,15000,15000,0,15000,3,3,0
444000,15000,15000,0,15000,2,2,0
445000,15000,15000,0,15000,1,1,0
446000,15000,15000,0,15000,0,0,0
447000,15000,15000,0,15000,0,0,0
448000,15000,15000,0,15000,5,5,0
449000,15000,15000,0,15000,0,0,0
450000,15000,15000,0,15000,2,2,0
451000,15000,15000,0,15000,1,1,0
452000,15000,15000,0,15000,3,3,0
453000,15000,15000,0,15000,0,0,0
454000,15000,15000,0,15000,0,0,0
455000,15000,15000,0,15000,1,1,0
456000,15000,15000,0,15000,4,4,0
457000,15000,15000,0,15000,0,0,0
458000,15000,15000,0,15000,1,1,0
459000,15000,15000,0,15000,2,2,0
460000,15000,15000,0,15000,0,0,0
461000,15000,15000,0,15000,0,0,0
462000,15000,15000,0,15000,1,1,0
463000,15000,15000,0,15000,1,1,0
464000,15000,15000,0,15000,0,0,0
465000,15000,15000,0,15000,1,1,0
466000,15000,15000,0,15000,1,1,0
467000,15000,15000,0,15000,1,1,0
468000,15000,15000,0,15000,2,2,0
469000,15000,15000,0,15000,0,0,0
470000,15000,15000,0,15000,2,2,0
471000,15000,15000,0,15000,0,0,0
472000,15000,15000,0,15000,1,1,0
473000,15000,15000,0,15000,1,1,0
474000,15000,15000,0,15000,0,0,0
475000,15000,15000,0,15000,2,2,0
476000,15000,15000,0,15000,0,0,0
477000,15000,15000,0,15000,0,0,0
478000,15000,15000,0,15000,0,0,0
479000,15000,15000,0,15000,1,1,0
480000,15000,15000,0,15000,3,3,0
481000,15000,15000,0,15000,1,1,0
482000,15000,15000,0,15000,2,2,0
483000,15000,15000,0,15000,1,1,0
484000,15000,15000,0,15000,1,1,0
485000,15000,15000,0,15000,0,0,0
486000,15000,15000,0,15000,0,0,0
487000,15000,15000,0,15000,0,0,0
488000,15000,15000,0,15000,2,2,0
489000,15000,15000,0,15000,2,2,0
490000,15000,15000,0,15000,1,1,0
491000,15000,15000,0,15000,0,0,0
492000,15000,15000,0,15000,1,1,0
493000,15000,15000,0,15000,2,2,0
494000,15000,15000,0,15000,0,0,0
495000,15000,15000,0,15000,1,1,0
496000,15000,15000,0,15000,0,0,0
497000,15000,15000,0,15000,2,2,0
498000,15000,15000,0,15000,2,2,0
499000,15000,15000,0,15000,0,0,0
500000,15000,15000,0,15000,2,2,0
501000,15000,15000,0,15000,1,1,0
502000,15000,15000,0,15000,0,0,0
503000,15000,15000,0,15000,0,0,0
504000,15000,15000,0,15000,1,1,0
505000,15000,15000,0,15000,1,1,0
506000,15000,15000,0,15000,1,1,0
507000,15000,15000,0,15000,0,0,0
508000,15000,15000,0,15000,1,1,0
509000,15000,15000,0,15000,2,2,0
510000,15000,15000,0,15000,0,0,0
511000,15000,15000,0,15000,0,0,0
512000,15000,15000,0,15000,2,2,0
513000,15000,15000,0,15000,0,0,0
514000,15000,15000,0,15000,0,0,0
515000,15000,15000,0,15000,0,0,0
516000,15000,15000,0,15000,1,1,0
517000,15000,15000,0,15000,2,2,0
518000,15000,15000,0,15000,0,0,0
519000,15000,15000,0,15000,0,0,0
520000,15000,15000,0,15000,0,0,0
521000,15000,15000,0,15000,1,1,0
522000,15000,15000,0,15000,1,1,0
523000,15000,15000,0,15000,2,2,0
524000,15000,15000,0,15000,2,2,0
525000,15000,15000,0,15000,2,2,0
526000,15000,15000,0,15000,2,2,0
527000,15000,15000,0,15000,2,2,0
528000,15000,15000,0,15000,2,2,0
529000,15000,15000,0,15000,1,1,0
530000,15000,15000,0,15000,2,2,0
531000,15000,15000,0,15000,3,3,0
532000,15000,15000,0,15000,2,2,0
533000,15000,15000,0,15000,1,1,0
534000,15000,15000,0,15000,2,2,0
535000,15000,15000,0,15000,1,1,0
536000,15000,15000,0,15000,1,1,0
537000,15000,15000,0,15000,0,0,0
538000,15000,15000,0,15000,0,0,0
539000,15000,15000,0,15000,3,3,0
540000,15000,15000,0,15000,4,4,0
541000,15000,15000,0,15000,1,1,0
542000,15000,15000,0,15000,0,0,0
543000,15000,15000,0,15000,2,2,0
544000,15000,15000,0,15000,1,1,0
545000,15000,15000,0,15000,2,2,0
546000,15000,15000,0,15000,1,1,0
547000,15000,15000,0,15000,1,1,0
548000,15000,15000,0,15000,0,0,0
549000,15000,15000,1,14999,1,0,0
550000,15000,15000,0,15000,1,2,0
551000,15000,15000,1,14999,4,3,0
552000,15000,15000,0,15000,1,2,0
553000,15000,15000,0,15000,1,1,0
554000,15000,15000,0,15000,1,1,0
555000,15000,15000,0,15000,2,2,0
556000,15000,15000,0,15000,0,0,0
557000,15000,15000,0,15000,0,0,0
558000,15000,15000,0,15000,1,1,0
559000,15000,15000,0,15000,2,2,0
560000,15000,15000,0,15000,0,0,0
561000,15000,15000,0,15000,5,5,0
562000,15000,15000,0,15000,0,0,0
563000,15000,15000,0,15000,1,1,0
564000,15000,15000,0,15000,1,1,0
565000,15000,15000,0,15000,3,3,0
566000,15000,15000,0,15000,1,1,0
567000,15000,15000,0,15000,0,0,0
568000,15000,15000,0,15000,3,3,0
569000,15000,15000,0,15000,1,1,0
570000,15000,15000,0,15000,1,1,0
571000,15000,15000,0,15000,2,2,0
572000,15000,15000,0,15000,4,4,0
573000,15000,15000,0,15000,0,0,0
574000,15000,15000,0,15000,0,0,0
575000,15000,15000,0,15000,1,1,0
576000,15000,15000,0,15000,1,1,0
577000,15000,15000,0,15000,2,2,0
578000,15000,15000,0,15000,1,1,0
579000,15000,15000,0,15000,2,2,0
580000,15000,15000,0,15000,1,1,0
581000,15000,15000,0,15000,2,2,0
582000,15000,15000,0,15000,4,4,0
583000,15000,15000,0,15000,4,4,0
584000,15000,15000,0,15000,3,3,0
585000,15000,15000,0,15000,1,1,0
586000,15000,15000,1,14999,3,2,0
587000,15000,15000,0,15000,2,3,0
588000,15000,15000,0,15000,1,1,0
589000,15000,15000,0,15000,2,2,0
590000,15000,15000,0,15000,2,2,0
591000,15000,15000,0,15000,0,0,0
592000,15000,15000,0,15000,1,1,0
593000,15000,15000,0,15000,1,1,0
594000,15000,15000,0,15000,1,1,0
595000,15000,15000,0,15000,1,1,0
596000,15000,15000,0,15000,1,1,0
597000,15000,15000,0,15000,2,2,0
598000,15000,15000,0,15000,1,1,0
599000,15000,15000,0,15000,2,2,0
600000,15000,15000,0,15000,1,1,0
601000,15000,15000,0,15000,1,1,0
602000,15000,15000,0,15000,1,1,0
603000,15000,15000,0,15000,2,2,0
604000,15000,15000,0,15000,2,2,0
605000,15000,15000,0,15000,4,4,0
606000,15000,15000,0,15000,1,1,0
607000,15000,15000,0,15000,0,0,0
608000,15000,15000,0,15000,1,1,0
609000,15000,15000,0,15000,0,0,0
610000,15000,15000,0,15000,1,1,0
611000,15000,15000,0,15000,2,2,0
612000,15000,15000,0,15000,1,1,0
613000,15000,15000,0,15000,1,1,0
614000,15000,15000,0,15000,2,2,0
615000,15000,15000,0,15000,2,2,0
616000,15000,15000,0,15000,0,0,0
617000,15000,15000,0,15000,1,1,0
618000,15000,15000,0,15000,2,2,0
619000,15000,15000,0,15000,1,1,0
620000,15000,15000,0,15000,1,1,0
621000,15000,15000,0,15000,1,1,0
622000,15000,15000,0,15000,1,1,0
623000,15000,15000,0,15000,4,4,0
624000,15000,15000,0,15000,2,2,0
625000,15000,15000,0,15000,2,2,0
626000,15000,15000,0,15000,3,3,0
627000,15000,15000,0,15000,2,2,0
628000,15000,15000,0,15000,0,0,0
629000,15000,15000,0,15000,1,1,0
630000,15000,15000,0,15000,0,0,0
631000,15000,15000,0,15000,1,1,0
632000,15000,15000,0,15000,2,2,0
633000,15000,15000,0,15000,0,0,0
634000,15000,15000,0,15000,2,2,0
635000,15000,15000,0,15000,1,1,0
636000,15000,15000,0,15000,0,0,0
637000,15000,15000,0,15000,0,0,0
638000,15000,15000,0,15000,1,1,0
639000,15000,15000,0,15000,3,3,0
640000,15000,15000,0,15000,1,1,0
641000,15000,15000,0,15000,4,4,0
642000,15000,15000,0,15000,1,1,0
643000,15000,15000,0,15000,1,1,0
644000,15000,15000,0,15000,1,1,0
645000,15000,15000,0,15000,0,0,0
646000,15000,15000,0,15000,1,1,0
647000,15000,15000,0,15000,2,2,0
648000,15000,15000,0,15000,0,0,0
649000,15000,15000,0,15000,3,3,0
650000,15000,15000,0,15000,1,1,0
651000,15000,15000,0,15000,1,1,0
652000,15000,15000,0,15000,1,1,0
653000,15000,15000,0,15000,1,1,0
654000,15000,15000,0,15000,1,1,0
655000,15000,15000,0,15000,3,3,0
656000,15000,15000,0,15000,2,2,0
657000,15000,15000,0,15000,0,0,0
658000,15000,15000,1,14999,3,2,0
659000,15000,15000,0,15000,0,1,0
660000,15000,15000,0,15000,1,1,0
661000,15000,15000,0,15000,2,2,0
662000,15000,15000,0,15000,2,2,0
663000,15000,15000,0,15000,0,0,0
664000,15000,15000,0,15000,0,0,0
665000,15000,15000,0,15000,0,0,0
666000,15000,15000,0,15000,1,1,0
667000,15000,15000,0,15000,3,3,0
668000,15000,15000,0,15000,2,2,0
669000,15000,15000,0,15000,2,2,0
670000,15000,15000,0,15000,2,2,0
671000,15000,15000,0,15000,1,1,0
672000,15000,15000,1,14999,3,2,0
673000,15000,15000,0,15000,2,3,0
674000,15000,15000,0,15000,1,1,0
675000,15000,15000,0,15000,1,1,0
676000,15000,15000,0,15000,0,0,0
677000,15000,15000,0,15000,2,2,0
678000,15000,15000,0,15000,1,1,0
679000,15000,15000,0,15000,2,2,0
680000,15000,15000,0,15000,1,1,0
681000,15000,15000,0,15000,1,1,0
682000,15000,15000,0,15000,0,0,0
